tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2011-01-01,DKI1 (Bunderan HI),52,17,51,46,7,52,PM10,SEDANG
2011-01-02,DKI1 (Bunderan HI),35,15,15,47,10,47,O3,BAIK
2011-01-03,DKI1 (Bunderan HI),41,16,28,21,14,41,PM10,BAIK
2011-01-04,DKI1 (Bunderan HI),34,17,19,26,11,34,PM10,BAIK
2011-01-05,DKI1 (Bunderan HI),34,12,21,35,10,35,O3,BAIK
2011-01-06,DKI1 (Bunderan HI),28,11,30,42,16,42,O3,BAIK
2011-01-07,DKI1 (Bunderan HI),37,17,28,30,13,37,PM10,BAIK
2011-01-08,DKI1 (Bunderan HI),57,22,37,23,14,57,PM10,SEDANG
2011-01-09,DKI1 (Bunderan HI),---,20,34,31,13,34,CO,BAIK
2011-01-10,DKI1 (Bunderan HI),---,19,21,28,13,28,O3,BAIK
2011-01-11,DKI1 (Bunderan HI),46,18,24,31,11,46,PM10,BAIK
2011-01-12,DKI1 (Bunderan HI),43,20,28,27,10,43,PM10,BAIK
2011-01-13,DKI1 (Bunderan HI),49,16,28,34,14,49,PM10,BAIK
2011-01-14,DKI1 (Bunderan HI),44,15,24,37,13,44,PM10,BAIK
2011-01-15,DKI1 (Bunderan HI),39,15,26,32,15,39,PM10,BAIK
2011-01-16,DKI1 (Bunderan HI),32,13,16,22,8,32,PM10,BAIK
2011-01-17,DKI1 (Bunderan HI),32,14,20,36,10,36,O3,BAIK
2011-01-18,DKI1 (Bunderan HI),33,12,31,38,17,38,O3,BAIK
2011-01-19,DKI1 (Bunderan HI),42,13,31,33,14,42,PM10,BAIK
2011-01-20,DKI1 (Bunderan HI),49,16,25,31,14,49,PM10,BAIK
2011-01-21,DKI1 (Bunderan HI),50,13,39,42,21,50,PM10,BAIK
2011-01-22,DKI1 (Bunderan HI),58,16,44,36,16,58,PM10,SEDANG
2011-01-23,DKI1 (Bunderan HI),50,14,40,39,12,50,PM10,BAIK
2011-01-24,DKI1 (Bunderan HI),57,20,31,36,10,57,PM10,SEDANG
2011-01-25,DKI1 (Bunderan HI),44,23,27,37,13,44,PM10,BAIK
2011-01-26,DKI1 (Bunderan HI),46,24,26,37,10,46,PM10,BAIK
2011-01-27,DKI1 (Bunderan HI),42,20,24,37,11,42,PM10,BAIK
2011-01-28,DKI1 (Bunderan HI),43,14,31,37,11,43,PM10,BAIK
2011-01-29,DKI1 (Bunderan HI),24,14,23,33,10,33,O3,BAIK
2011-01-30,DKI1 (Bunderan HI),37,16,25,31,13,37,PM10,BAIK
2011-01-31,DKI1 (Bunderan HI),30,14,22,19,8,30,PM10,BAIK
2011-01-01,DKI2 (Kelapa Gading),19,6,19,41,7,41,O3,BAIK
2011-01-02,DKI2 (Kelapa Gading),17,4,12,41,11,41,O3,BAIK
2011-01-03,DKI2 (Kelapa Gading),21,5,25,22,15,25,CO,BAIK
2011-01-04,DKI2 (Kelapa Gading),17,8,16,44,9,44,O3,BAIK
2011-01-05,DKI2 (Kelapa Gading),15,4,18,27,12,27,O3,BAIK
2011-01-06,DKI2 (Kelapa Gading),16,5,17,29,19,29,O3,BAIK
2011-01-07,DKI2 (Kelapa Gading),18,6,19,46,19,46,O3,BAIK
2011-01-08,DKI2 (Kelapa Gading),22,9,17,43,16,43,O3,BAIK
2011-01-09,DKI2 (Kelapa Gading),31,5,35,28,14,35,CO,BAIK
2011-01-10,DKI2 (Kelapa Gading),16,9,16,29,13,29,O3,BAIK
2011-01-11,DKI2 (Kelapa Gading),19,5,14,35,9,35,O3,BAIK
2011-01-12,DKI2 (Kelapa Gading),21,4,19,33,8,33,O3,BAIK
2011-01-13,DKI2 (Kelapa Gading),22,4,20,44,14,44,O3,BAIK
2011-01-14,DKI2 (Kelapa Gading),21,6,18,39,17,39,O3,BAIK
2011-01-15,DKI2 (Kelapa Gading),22,6,18,31,17,31,O3,BAIK
2011-01-16,DKI2 (Kelapa Gading),16,4,14,22,8,22,O3,BAIK
2011-01-17,DKI2 (Kelapa Gading),16,6,18,35,13,35,O3,BAIK
2011-01-18,DKI2 (Kelapa Gading),17,7,19,38,14,38,O3,BAIK
2011-01-19,DKI2 (Kelapa Gading),26,7,26,40,16,40,O3,BAIK
2011-01-20,DKI2 (Kelapa Gading),23,5,18,36,16,36,O3,BAIK
2011-01-21,DKI2 (Kelapa Gading),26,5,28,34,21,34,O3,BAIK
2011-01-22,DKI2 (Kelapa Gading),37,7,38,31,17,38,CO,BAIK
2011-01-23,DKI2 (Kelapa Gading),35,7,47,38,14,47,CO,BAIK
2011-01-24,DKI2 (Kelapa Gading),35,7,33,32,15,35,PM10,BAIK
2011-01-25,DKI2 (Kelapa Gading),20,10,15,30,14,30,O3,BAIK
2011-01-26,DKI2 (Kelapa Gading),25,16,14,22,14,25,PM10,BAIK
2011-01-27,DKI2 (Kelapa Gading),20,10,16,29,13,29,O3,BAIK
2011-01-28,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2011-01-29,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2011-01-30,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2011-01-31,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2011-01-01,DKI3 (Jagakarsa),---,5,7,76,2,76,O3,SEDANG
2011-01-02,DKI3 (Jagakarsa),---,5,6,42,2,42,O3,BAIK
2011-01-03,DKI3 (Jagakarsa),---,5,12,31,5,31,O3,BAIK
2011-01-04,DKI3 (Jagakarsa),---,5,5,77,2,77,O3,SEDANG
2011-01-05,DKI3 (Jagakarsa),56,---,15,61,10,61,O3,SEDANG
2011-01-06,DKI3 (Jagakarsa),53,---,30,94,---,94,O3,SEDANG
2011-01-07,DKI3 (Jagakarsa),50,4,8,67,---,67,O3,SEDANG
2011-01-08,DKI3 (Jagakarsa),70,4,25,69,7,70,PM10,SEDANG
2011-01-09,DKI3 (Jagakarsa),74,5,34,78,11,78,O3,SEDANG
2011-01-10,DKI3 (Jagakarsa),55,2,8,89,---,89,O3,SEDANG
2011-01-11,DKI3 (Jagakarsa),49,3,8,63,---,63,O3,SEDANG
2011-01-12,DKI3 (Jagakarsa),57,3,9,58,---,58,O3,SEDANG
2011-01-13,DKI3 (Jagakarsa),67,3,14,73,9,73,O3,SEDANG
2011-01-14,DKI3 (Jagakarsa),70,2,9,55,3,70,PM10,SEDANG
2011-01-15,DKI3 (Jagakarsa),90,2,8,58,3,90,PM10,SEDANG
2011-01-16,DKI3 (Jagakarsa),55,2,8,22,2,55,PM10,SEDANG
2011-01-17,DKI3 (Jagakarsa),55,2,12,46,5,55,PM10,SEDANG
2011-01-18,DKI3 (Jagakarsa),80,2,29,48,6,80,PM10,SEDANG
2011-01-19,DKI3 (Jagakarsa),---,2,70,48,7,70,CO,SEDANG
2011-01-20,DKI3 (Jagakarsa),---,2,24,44,8,44,O3,BAIK
2011-01-21,DKI3 (Jagakarsa),---,2,28,55,18,55,O3,SEDANG
2011-01-22,DKI3 (Jagakarsa),---,3,23,49,11,49,O3,BAIK
2011-01-23,DKI3 (Jagakarsa),---,3,51,48,7,51,CO,SEDANG
2011-01-24,DKI3 (Jagakarsa),---,2,25,44,5,44,O3,BAIK
2011-01-25,DKI3 (Jagakarsa),---,4,25,46,10,46,O3,BAIK
2011-01-26,DKI3 (Jagakarsa),---,3,13,63,4,63,O3,SEDANG
2011-01-27,DKI3 (Jagakarsa),94,3,21,40,5,94,PM10,SEDANG
2011-01-28,DKI3 (Jagakarsa),---,2,28,36,6,36,O3,BAIK
2011-01-29,DKI3 (Jagakarsa),---,2,8,45,4,45,O3,BAIK
2011-01-30,DKI3 (Jagakarsa),---,2,15,42,6,42,O3,BAIK
2011-01-31,DKI3 (Jagakarsa),---,2,8,24,2,24,O3,BAIK
2011-01-01,DKI4 (Lubang Buaya),---,2,14,47,5,47,O3,BAIK
2011-01-02,DKI4 (Lubang Buaya),---,3,10,36,5,36,O3,BAIK
2011-01-03,DKI4 (Lubang Buaya),---,2,35,18,11,35,CO,BAIK
2011-01-04,DKI4 (Lubang Buaya),53,---,---,46,---,53,PM10,SEDANG
2011-01-05,DKI4 (Lubang Buaya),59,---,---,38,---,59,PM10,SEDANG
2011-01-06,DKI4 (Lubang Buaya),57,---,---,57,17,57,PM10,SEDANG
2011-01-07,DKI4 (Lubang Buaya),57,4,12,44,17,57,PM10,SEDANG
2011-01-08,DKI4 (Lubang Buaya),70,6,37,28,14,70,PM10,SEDANG
2011-01-09,DKI4 (Lubang Buaya),70,3,31,37,18,70,PM10,SEDANG
2011-01-10,DKI4 (Lubang Buaya),54,3,8,41,7,54,PM10,SEDANG
2011-01-11,DKI4 (Lubang Buaya),52,4,14,41,12,52,PM10,SEDANG
2011-01-12,DKI4 (Lubang Buaya),60,4,14,31,15,60,PM10,SEDANG
2011-01-13,DKI4 (Lubang Buaya),71,5,24,51,18,71,PM10,SEDANG
2011-01-14,DKI4 (Lubang Buaya),61,3,11,50,10,61,PM10,SEDANG
2011-01-15,DKI4 (Lubang Buaya),---,---,---,---,---,0,,TIDAK ADA DATA
2011-01-16,DKI4 (Lubang Buaya),66,2,11,16,8,66,PM10,SEDANG
2011-01-17,DKI4 (Lubang Buaya),67,3,18,39,7,67,PM10,SEDANG
2011-01-18,DKI4 (Lubang Buaya),---,---,---,---,---,0,,TIDAK ADA DATA
2011-01-19,DKI4 (Lubang Buaya),---,5,55,---,---,55,CO,SEDANG
2011-01-20,DKI4 (Lubang Buaya),---,3,26,---,---,26,CO,BAIK
2011-01-21,DKI4 (Lubang Buaya),---,3,43,47,13,47,O3,BAIK
2011-01-22,DKI4 (Lubang Buaya),65,4,39,50,23,65,PM10,SEDANG
2011-01-23,DKI4 (Lubang Buaya),67,3,59,48,12,67,PM10,SEDANG
2011-01-24,DKI4 (Lubang Buaya),63,4,32,36,17,63,PM10,SEDANG
2011-01-25,DKI4 (Lubang Buaya),60,7,25,59,19,60,PM10,SEDANG
2011-01-26,DKI4 (Lubang Buaya),58,8,20,70,17,70,O3,SEDANG
2011-01-27,DKI4 (Lubang Buaya),71,4,26,33,19,71,PM10,SEDANG
