tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2017-07-01,DKI1 (Bunderan HI),27,13,22,42,3,42,O3,BAIK
2017-07-02,DKI1 (Bunderan HI),49,14,18,39,3,49,PM10,BAIK
2017-07-03,DKI1 (Bunderan HI),45,13,14,48,2,48,O3,BAIK
2017-07-04,DKI1 (Bunderan HI),35,14,16,53,2,53,O3,SEDANG
2017-07-05,DKI1 (Bunderan HI),60,13,18,80,6,80,O3,SEDANG
2017-07-06,DKI1 (Bunderan HI),49,14,19,90,7,90,O3,SEDANG
2017-07-07,DKI1 (Bunderan HI),66,16,21,141,7,141,O3,TIDAK SEHAT
2017-07-08,DKI1 (Bunderan HI),79,17,28,94,6,94,O3,SEDANG
2017-07-09,DKI1 (Bunderan HI),38,15,16,58,3,58,O3,SEDANG
2017-07-10,DKI1 (Bunderan HI),24,13,19,54,5,54,O3,SEDANG
2017-07-11,DKI1 (Bunderan HI),30,15,19,73,5,73,O3,SEDANG
2017-07-12,DKI1 (Bunderan HI),27,14,19,74,5,74,O3,SEDANG
2017-07-13,DKI1 (Bunderan HI),37,16,23,103,5,103,O3,TIDAK SEHAT
2017-07-14,DKI1 (Bunderan HI),45,18,22,71,5,71,O3,SEDANG
2017-07-15,DKI1 (Bunderan HI),40,17,22,45,5,45,O3,BAIK
2017-07-16,DKI1 (Bunderan HI),51,16,21,69,4,69,O3,SEDANG
2017-07-17,DKI1 (Bunderan HI),38,16,19,96,6,96,O3,SEDANG
2017-07-18,DKI1 (Bunderan HI),59,18,26,97,7,97,O3,SEDANG
2017-07-19,DKI1 (Bunderan HI),86,20,22,122,9,122,O3,TIDAK SEHAT
2017-07-20,DKI1 (Bunderan HI),53,15,24,50,7,53,PM10,SEDANG
2017-07-21,DKI1 (Bunderan HI),43,13,23,95,5,95,O3,SEDANG
2017-07-22,DKI1 (Bunderan HI),49,17,23,77,9,77,O3,SEDANG
2017-07-23,DKI1 (Bunderan HI),45,14,20,64,4,64,O3,SEDANG
2017-07-24,DKI1 (Bunderan HI),46,13,25,82,5,82,O3,SEDANG
2017-07-25,DKI1 (Bunderan HI),48,16,20,56,6,56,O3,SEDANG
