tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2017-11-01,DKI1 (Bunderan HI),40,21,19,88,11,88,O3,SEDANG
2017-11-02,DKI1 (Bunderan HI),51,23,19,136,6,136,O3,TIDAK SEHAT
2017-11-03,DKI1 (Bunderan HI),51,21,19,105,8,105,O3,TIDAK SEHAT
2017-11-04,DKI1 (Bunderan HI),55,21,20,87,5,87,O3,SEDANG
2017-11-05,DKI1 (Bunderan HI),64,20,27,57,9,64,PM10,SEDANG
2017-11-06,DKI1 (Bunderan HI),32,17,16,49,3,49,O3,BAIK
2017-11-07,DKI1 (Bunderan HI),37,17,19,12,3,37,PM10,BAIK
2017-11-08,DKI1 (Bunderan HI),53,19,27,43,5,53,PM10,SEDANG
2017-11-09,DKI1 (Bunderan HI),52,19,21,56,4,56,O3,SEDANG
2017-11-10,DKI1 (Bunderan HI),50,19,28,101,5,101,O3,TIDAK SEHAT
2017-11-11,DKI1 (Bunderan HI),56,20,24,150,5,150,O3,TIDAK SEHAT
2017-11-12,DKI1 (Bunderan HI),44,18,18,81,3,81,O3,SEDANG
2017-11-13,DKI1 (Bunderan HI),28,18,21,60,4,60,O3,SEDANG
2017-11-14,DKI1 (Bunderan HI),52,19,27,71,5,71,O3,SEDANG
2017-11-15,DKI1 (Bunderan HI),48,19,22,102,5,102,O3,TIDAK SEHAT
2017-11-16,DKI1 (Bunderan HI),54,26,27,125,6,125,O3,TIDAK SEHAT
2017-11-17,DKI1 (Bunderan HI),---,---,32,---,---,32,CO,BAIK
2017-11-18,DKI1 (Bunderan HI),59,22,27,80,5,80,O3,SEDANG
2017-11-19,DKI1 (Bunderan HI),46,20,22,79,9,79,O3,SEDANG
2017-11-20,DKI1 (Bunderan HI),48,21,20,128,5,128,O3,TIDAK SEHAT
2017-11-21,DKI1 (Bunderan HI),30,20,19,141,5,141,O3,TIDAK SEHAT
2017-11-22,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2017-11-23,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2017-11-24,DKI1 (Bunderan HI),40,19,17,18,2,40,PM10,BAIK
2017-11-25,DKI1 (Bunderan HI),27,19,18,20,2,27,PM10,BAIK
2017-11-26,DKI1 (Bunderan HI),28,20,15,18,2,28,PM10,BAIK
2017-11-27,DKI1 (Bunderan HI),20,18,16,19,2,20,PM10,BAIK
2017-11-28,DKI1 (Bunderan HI),19,18,16,21,2,21,O3,BAIK
2017-11-29,DKI1 (Bunderan HI),23,19,16,28,3,28,O3,BAIK
2017-11-30,DKI1 (Bunderan HI),29,21,23,18,4,29,PM10,BAIK
