tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
01/11/2020,DKI1 (Bunderan HI),49,67,18,10,40,11,PM25,SEDANG
02/11/2020,DKI1 (Bunderan HI),23,27,15,3,32,5,O3,BAIK
03/11/2020,DKI1 (Bunderan HI),43,64,19,6,53,10,PM25,SEDANG
04/11/2020,DKI1 (Bunderan HI),42,62,20,5,59,12,PM25,SEDANG
05/11/2020,DKI1 (Bunderan HI),51,70,17,11,50,19,PM25,SEDANG
06/11/2020,DKI1 (Bunderan HI),79,106,23,13,49,20,PM25,TIDAK SEHAT
07/11/2020,DKI1 (Bunderan HI),61,85,19,14,45,25,PM25,SEDANG
08/11/2020,DKI1 (Bunderan HI),60,85,16,17,57,14,PM25,SEDANG
09/11/2020,DKI1 (Bunderan HI),62,95,20,13,57,18,PM25,SEDANG
10/11/2020,DKI1 (Bunderan HI),62,92,18,8,53,16,PM25,SEDANG
11/11/2020,DKI1 (Bunderan HI),61,97,20,10,62,20,PM25,SEDANG
12/11/2020,DKI1 (Bunderan HI),53,80,20,6,49,23,PM25,SEDANG
13/11/2020,DKI1 (Bunderan HI),53,68,20,5,34,14,PM25,SEDANG
14/11/2020,DKI1 (Bunderan HI),54,78,20,7,79,12,O3,SEDANG
15/11/2020,DKI1 (Bunderan HI),52,73,21,6,41,12,PM25,SEDANG
16/11/2020,DKI1 (Bunderan HI),51,70,20,5,42,11,PM25,SEDANG
17/11/2020,DKI1 (Bunderan HI),57,84,18,7,60,13,PM25,SEDANG
18/11/2020,DKI1 (Bunderan HI),57,79,18,9,71,20,PM25,SEDANG
19/11/2020,DKI1 (Bunderan HI),58,84,18,13,64,20,PM25,SEDANG
20/11/2020,DKI1 (Bunderan HI),53,68,20,5,34,10,PM25,SEDANG
21/11/2020,DKI1 (Bunderan HI),54,82,18,15,48,13,PM25,SEDANG
22/11/2020,DKI1 (Bunderan HI),51,69,18,15,45,14,PM25,SEDANG
23/11/2020,DKI1 (Bunderan HI),62,93,20,11,51,17,PM25,SEDANG
24/11/2020,DKI1 (Bunderan HI),44,56,19,8,53,13,PM25,SEDANG
25/11/2020,DKI1 (Bunderan HI),39,63,19,8,48,14,PM25,SEDANG
26/11/2020,DKI1 (Bunderan HI),47,69,21,9,55,14,PM25,SEDANG
27/11/2020,DKI1 (Bunderan HI),44,59,20,8,41,17,PM25,SEDANG
28/11/2020,DKI1 (Bunderan HI),46,66,18,7,65,14,PM25,SEDANG
29/11/2020,DKI1 (Bunderan HI),37,56,17,7,24,9,PM25,SEDANG
30/11/2020,DKI1 (Bunderan HI),18,21,16,4,27,5,O3,BAIK
01/11/2020,DKI2 (Kelapa Gading),56,76,23,14,59,14,PM25,SEDANG
02/11/2020,DKI2 (Kelapa Gading),22,37,19,6,63,5,O3,SEDANG
03/11/2020,DKI2 (Kelapa Gading),54,77,23,12,84,11,O3,SEDANG
